,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10
21369,1007795,810385,1229960,1042590,1098228,1146851,876341,384983,635500,463011,508633
21370,1257967,1206982,162558,312965,531979,316965,363474,986538,280525,658880,1471403
21371,473547,1045137,1341915,912130,1471787,837003,476903,991776,618016,764407,420883
21372,527538,905501,1279101,662369,195755,793994,577068,914376,1424257,857003,531444
21373,1424009,1334055,363854,75455,797156,355410,1382776,812353,856057,1056440,1097560
21374,140387,1073638,204395,1077490,58459,763354,1333577,572913,1312366,1292502,115530
21375,273018,889179,531299,240189,253297,497418,928312,1471475,888995,689006,1391312
21376,962801,152990,188505,225736,337018,343280,1058303,1070404,820307,707149,551839
21377,1175367,1459258,1070628,15000,341865,10869,1293721,739700,312358,1460463,1423784
21378,675571,249146,257001,20999,53934,939340,1066751,1266081,385436,781721,1049830
21379,448493,698311,1353291,384446,639506,1419250,64998,1196769,768046,1037286,1109859
21380,671210,378292,984733,98644,1098966,107275,766356,1416172,1240283,1051822,576605
21381,744306,695968,420867,685555,106502,328521,1340523,504878,1043854,550729,1235200
21382,1271467,1348757,58795,1415553,514072,1250660,1005008,803729,989167,24283,1104280
21383,240897,173303,27741,357014,816122,1367359,523921,982491,960549,1216684,128977
21384,418710,49539,823613,122780,935806,1185859,1060989,917305,1256684,1009923,1297655
21385,830460,780126,1096868,193086,645090,1211524,910660,1430866,1015469,1200945,1013964
21386,657640,989231,244973,160101,535074,949076,1092364,907506,723897,1291983,585348
21387,465743,478836,1326701,1426989,85295,1244878,1361529,964467,1460359,1151402,422796
21388,1238181,986536,1325042,1280024,624785,814810,331285,685390,1310205,801517,503790
21389,570640,1472370,970107,836255,423983,1095973,1289080,396478,125115,308475,390450
21390,936921,986474,266147,1126737,1270802,800868,699105,15613,918684,1189640,1098300
21391,692189,37144,152060,701439,1412058,473732,209306,1029312,332353,677474,513462
21392,978103,142003,673687,1094195,680283,221583,217009,453098,1307507,955812,80067
21393,613596,981248,1061950,731603,317649,827105,32794,551093,921671,1301625,743560
21394,371718,1347430,197241,610589,555993,168472,1269743,1047488,1143071,553419,659169
21395,1102870,1341852,312773,387877,972248,1157118,1286976,273350,1033130,895987,973536
21396,728491,1140530,952631,521675,1397921,931001,399689,377199,1182815,520652,1217157
21397,39026,732390,262394,392783,960294,307650,555530,488467,129840,355071,973418
21398,201366,577299,479556,818778,245929,1200694,1101862,1355133,697730,295150,79686
21399,801609,705388,309932,1254555,1337412,1116832,256695,186166,1246885,691694,409132
21400,1033856,511290,1064316,574675,1150564,1062064,1011807,370526,461142,764826,1097300
21401,1032416,520995,687568,292424,693005,1173723,604897,1224690,767914,608534,976058
21402,205503,72409,1095438,148098,697027,995619,161482,477888,783031,1252634,983299
21403,118615,1228958,1384112,231287,838647,207592,880912,1009715,73918,652404,1126930
21404,1036513,640204,1273206,10658,1041873,584327,770033,420387,134798,275017,413503
21405,942237,314610,830707,1469831,220346,161126,1011866,143669,1229141,32612,1425346
21406,571448,664790,634099,729154,1350569,380687,1267806,1135419,1154446,312483,890400
21407,1399678,371813,181432,368630,550953,83809,374911,383497,135078,1209041,1375426
21408,880708,958465,794348,1074241,289949,1246993,1344309,795746,1186246,1211404,874130
21409,1117107,1421415,1059814,1301900,545138,243302,1017853,827553,966139,469035,1010143
21410,1320202,959501,161431,994312,581444,1124469,738649,194990,434289,1221480,923875
21411,231503,265319,457496,734849,350561,779361,724344,694920,19421,1154231,962989
21412,509472,428486,548843,226259,644296,188053,1208765,1233669,973956,249913,1085390
21413,803236,414595,433995,1385367,1380957,168386,1241987,108867,1364961,1219076,271334
21414,1236183,706793,1095050,597195,751737,1430605,654607,186204,425450,1348325,1416130
21415,670862,622362,1007623,825629,483865,610923,1186441,1220298,1402947,265121,279189
21416,681731,359242,419526,1236570,836108,334955,285678,302201,739058,1117001,1185307
21417,1083614,1408020,604195,261214,1287811,1022564,1260775,1422608,853391,544366,638063
21418,924009,176703,727264,818564,471481,736380,1414544,912852,480356,1288678,38509
21419,1306426,880684,798106,42740,1126416,1416972,319149,187712,777799,85814,1275814
21420,885306,1370472,239502,768607,64818,1112221,173034,1133894,1414723,139512,1399043
21421,207510,1291419,272931,1381198,421486,857751,1464352,185916,1167129,1408941,1054723
21422,1355592,15994,1014808,1356751,918381,1324815,333391,1051574,447100,794541,402722
21423,1410612,922068,1364260,1166781,690902,655149,147837,1111593,697996,14601,1419834
21424,813882,1428462,876398,1056672,1122940,1055397,1143200,941853,356440,596151,975378
21425,406278,1102757,1188280,1023592,1364553,1099512,1061583,475947,772971,1399171,292363
21426,923932,290931,846683,1297987,377427,370611,571947,375899,398763,656870,287051
21427,972976,1411609,1399482,1294884,179741,327190,178781,1395379,1177347,977931,233060
21428,487044,108400,1106806,1070353,1237400,542109,350705,263255,15962,675304,1355634
21429,1416890,621028,265299,1115329,921829,1215529,786800,1041657,854890,432229,606774
21430,1011288,580533,1209372,1472240,170719,617998,326715,475549,751702,179581,381258
21431,112243,754190,289803,136710,730859,921579,783462,223226,1074795,1138438,1038880
21432,456929,546337,793195,1318864,942186,502110,1323158,1128467,530260,676164,763210
21433,331058,1431805,1283636,470442,695482,1085353,123862,204413,1123967,981458,267939
21434,1259429,90940,716510,543524,626044,977107,1268594,1257645,1471902,163755,902430
21435,974921,122838,73622,755985,914561,559483,998854,447518,517255,1154360,499095
21436,1312184,1286654,1050041,226446,1369485,812511,192190,468086,1431351,1046493,1380317
21437,57127,28403,620071,754623,114800,12673,958938,654407,1332762,573240,502002
21438,537319,172895,1330990,1301160,630527,895798,976800,978086,965718,92619,1072342
21439,690564,217291,678003,392599,442736,463332,810996,881787,756360,815876,545086
21440,974137,383668,1230466,1455993,1438436,755935,767476,1151467,299297,726094,1049372
21441,382036,1014485,917330,1396487,529471,468408,383492,913196,249209,870342,1175108
21442,780322,1405918,1089067,262613,441261,1272770,1095152,252485,1254818,337408,298474
21443,784455,307235,1410705,1153515,251631,1099167,210317,1344957,36931,222027,1413875
21444,14170,609058,1326237,750759,1410567,1199993,1134060,1369984,1253040,177941,893088
21445,1310352,310896,33420,1267842,789642,160800,738832,1291002,612602,219824,175766
21446,21375,731842,752193,663454,209552,607149,628335,359323,742572,138380,1137446
21447,1211698,410038,649237,349292,734817,1331230,402378,204973,1140143,269271,1003444
21448,431910,200157,303030,1467317,1319891,1111848,1436756,1056454,1123249,1383705,893999
21449,1175350,1064376,579796,80327,690310,875022,42348,788205,718462,622439,276770
21450,639505,692146,560476,301515,1155765,561778,231400,999715,429787,433888,477616
21451,1283118,304040,620770,372740,1190580,179924,246185,246286,507015,1357605,80819
21452,57289,650046,190462,989866,381580,478374,1279871,217281,857412,934713,411663
21453,56408,331377,1367399,836162,840602,277099,815521,8793,313062,911300,657550
21454,634411,711275,226581,755984,1058491,1130472,702565,782669,802126,1092173,1196362
21455,297794,251224,636371,217769,837198,300546,881346,1221611,1173931,74818,91635
21456,330628,150905,1270419,501247,415470,164660,1183238,1337035,1287983,737276,809075
21457,336128,303240,1223652,186233,597237,952407,31416,1059338,436375,67679,446692
21458,570610,970114,173404,185463,341596,1296196,605973,85670,152193,669543,1056477
21459,982420,1054852,578184,1236344,743884,978529,328855,83176,67466,603347,505317
21460,116096,654500,947134,124217,1113620,180279,943608,60567,438773,589630,2706
21461,489651,215924,835522,935800,476641,1006312,257348,499332,810682,1048303,1445337
21462,1093588,83550,1302063,63617,1026387,405249,107264,43005,829290,1050586,568486
21463,1065847,1033928,117679,11244,1151023,478238,496962,996581,585557,813364,782186
21464,278448,327275,249070,745509,121456,1153864,174181,1239599,1240505,388922,548517
21465,7430,1396401,398850,283324,917133,42036,948335,3606,547179,136962,107408
21466,1327048,604680,194838,648467,211116,250885,471650,414894,1007029,271435,815919
21467,851912,3908,120563,242218,1080031,259965,580450,288611,738898,1220741,903882
21468,472412,1216364,862472,239263,670001,739118,995020,1023045,570453,568857,889540
21469,454143,1042937,852786,531504,288019,620933,905568,361659,1402370,771179,588818
21470,135804,164150,875343,1150419,966631,1087894,1348404,1066159,1053398,214451,74817
21471,748678,786617,261332,70089,1209730,787104,111951,1371169,867297,1338810,567118
21472,447066,345103,540763,1344496,71602,78912,845833,955383,1185696,155891,1455734
21473,536844,1097881,1022014,159778,1253541,1151817,1111338,877129,1056562,797800,1468136
21474,1253013,1121134,976201,1401065,1131619,1128383,55550,1067080,539157,1061382,383264
21475,289460,426366,80992,799254,958896,1321875,775788,417230,862793,1092555,1284625
21476,956286,298443,1107338,668519,490747,820301,1104974,1442414,476414,260784,829494
21477,1084337,933263,540341,1172208,305774,985812,318844,1219599,767659,949955,14163
21478,1457015,1222374,330055,119683,108211,452772,398297,248239,1111187,159498,451143
21479,238165,609618,1007776,13368,487305,904110,1144311,1338335,1380162,669603,924118
21480,1009620,1181050,1415944,742102,759324,1295226,767225,1085637,331281,1023607,1352383
21481,744201,133875,546964,667100,478664,1458955,1144212,1393175,502420,1327352,152082
21482,1207341,163006,366123,1251884,1065350,933732,128408,1431251,816168,101352,920764
21483,1266633,1040367,610618,994582,1458087,585231,298300,1107585,1048719,664376,795104
21484,373409,396106,1302754,26818,1407622,776533,331147,1091832,1058479,1343258,700729
21485,1368076,254230,195042,726576,967563,233069,1080413,848219,257079,1232790,1154001
21486,294840,803394,1005931,448925,926467,221357,1204942,321856,924277,1418407,365632
21487,51797,869598,39465,269726,255908,502122,1273608,648332,142366,707801,246872
21488,697505,1119802,213516,1101923,608704,1369505,278732,806568,303933,1002788,81192
21489,188094,1111168,846719,542115,982024,979801,591131,509863,1040391,1168855,1242553
21490,1007606,856120,358738,114136,332372,185937,1161093,1377177,552028,348301,1138244
21491,729207,203743,1180183,61046,764310,49745,954517,223676,469783,981227,987770
21492,566723,1090597,1438206,436525,252284,705647,826152,748084,1228431,1320505,547573
21493,461300,847541,518863,370499,1101678,1361880,931504,836576,719864,745549,1156394
21494,654359,1136108,798383,401542,729745,905821,904840,1007707,372589,561471,42085
21495,1151008,1220150,1175131,395754,1127084,785759,1148647,415502,268886,468104,1074833
21496,1163290,194740,938248,1194209,480551,403181,871401,320269,316083,317476,935399
21497,209133,1219810,831952,1324998,602145,354211,919305,950407,438957,1003722,211276
21498,883931,814643,806943,1202362,1388378,1396412,1061086,686231,1372830,1083350,195941
21499,631895,1319038,1386307,1132892,11468,82884,687380,1458681,342053,12750,658752
21500,135334,482090,805552,1411180,847930,545289,198616,766769,886531,799607,564652
21501,1003739,1145426,1418538,460229,770617,1376713,654864,29639,1026722,847665,769979
21502,180567,1441725,807226,341085,3850,1312610,1379286,761602,1197681,1139001,210571
21503,1236530,1184588,1339443,1246117,623175,167762,694875,380777,1178472,621572,1407483
21504,166794,150438,1326509,858266,191793,612980,309749,1271792,836733,933234,1137797
21505,1091635,472873,1177424,831630,789755,449781,395134,746105,545359,119407,603884
21506,1154938,1084698,1045348,118328,664202,671384,1170129,1452811,1142715,605265,714407
21507,655082,59749,550914,550827,289313,497013,567059,392924,140460,204774,800185
21508,1170704,313452,190386,831024,1436760,946401,1046979,1018349,1110375,291514,653338
21509,880737,648720,405898,312883,642668,1033577,1373582,1338771,165226,1133576,800438
21510,1075218,913101,1140942,1021719,38913,1374591,75421,799770,444384,389078,855213
21511,636280,989646,1299095,334792,1450578,1012150,17356,46795,426242,350150,294925
21512,1240043,166557,1438572,754575,1407744,482411,469173,481179,976155,64077,237534
21513,987061,22909,1167287,1006305,112397,499048,854954,719497,722200,687020,709197
21514,1356501,1251497,728719,1398564,413892,31,520847,311408,274162,671668,1374737
21515,973329,1193634,1456846,155072,1189040,1408637,516385,539448,271353,1403077,792346
21516,399461,1035952,1290968,445044,821580,263222,1137215,1343998,1163657,471368,880022
21517,3458,1382100,146231,993360,519900,1336644,1324163,1126558,552111,920730,599637
21518,1272871,1368378,832277,272877,1262368,14312,146525,1048694,172132,47322,542382
21519,773464,757275,1059616,609357,1451125,90265,374714,1235038,694151,1439293,112234
21520,1414252,441844,1068737,970200,1059226,941228,889996,984072,1121414,495353,1333031
21521,1339833,467526,1055506,1233479,521836,408864,711876,725281,147609,449844,52350
21522,713847,789186,692486,98945,915231,389486,1442460,191570,578922,1066491,1379695
21523,1288057,483181,321431,442555,247371,174097,322509,271504,1054345,520516,1031348
21524,780520,117025,642476,680839,852337,1092600,1222019,600912,1151977,1141887,623056
21525,308939,223127,268006,729002,978194,947464,1472341,590978,547752,282118,884997
21526,1118321,1030527,1214355,577887,76774,1060929,788802,480192,85885,1388475,581544
21527,525768,1233057,727972,1250158,1421071,789234,1368543,313999,659829,248825,583041
21528,1184358,677248,526210,1172939,374696,974172,963447,50482,1326713,600071,1193587
21529,533655,1103734,775558,527891,1027585,1108629,836670,996522,185707,479715,602170
21530,1223480,535827,1293941,872073,512861,306140,347282,1050569,980510,817485,857025
21531,957403,1161993,1238091,158807,41489,1053820,1368609,296900,1127964,53279,417056
21532,408825,883536,285695,706487,1248316,1309058,1138730,975185,268111,517038,105611
21533,663782,1057044,302907,455262,820858,565158,849152,453460,183891,1196693,788942
21534,241995,246391,736119,1353769,1133172,750383,1185130,385412,1179978,643125,1080079
21535,733404,1261185,1194001,1355637,210970,1458864,734859,803842,902825,346472,1166933
21536,585600,1462037,1194799,1425660,533908,124013,1275214,1180911,1266429,1386711,709279
21537,1049533,1378760,1024960,681837,1210016,191228,368243,884792,1299942,829924,205068
21538,701287,32713,620028,1021629,635562,1105976,979457,1005999,44455,833348,658460
21539,745120,428882,1224067,1159048,831879,117958,365499,757945,316832,1248511,1254351
21540,909641,843823,1165507,833021,307371,395872,84933,200099,49588,1330090,202087
21541,217300,1365034,1201322,754896,88280,1314774,825275,1224943,1084000,245703,62494
